Location,RL,Date,Species ,Pass,PassTime,Count,TL,FL,W,Tag,Recap,Biop,Mortality,StreamW,Depletion
Cow,250,27-Sep-25,WCT,2,,1,,78,,,,,,7.2,2
CCT,261,9-Sep-25,WCT,3,,1,,80,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,80,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,80,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,80,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,80,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,81,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,82,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,82,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,82,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,83,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,83,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,83,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,83,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,83,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,84,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,84,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,84,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,84,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,84,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,84,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,85,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,86,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,86,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,86,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,87,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,87,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,87,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,87,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,87,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,88,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,88,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,89,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,89,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,89,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,90,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,90,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,90,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,90,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,90,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,90,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,91,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,91,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,91,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,91,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,92,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,92,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,92,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,92,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,92,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,92,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,92,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,92,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,93,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,93,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,93,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,93,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,93,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,93,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,93,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,94,,435115,1,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,94,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,94,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,94,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,94,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,94,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,95,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,95,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,95,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,95,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,95,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,96,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,96,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,96,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,96,,,,,,7.2,2
CCT,261,9-Sep-25,WCT,3,,1,,97,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,97,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,97,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,98,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,98,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,98,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,98,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,98,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,98,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,99,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,99,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,99,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,100,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,100,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,100,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,100,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,100,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,100,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,101,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,101,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,101,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,102,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,102,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,102,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,102,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,103,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,103,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,104,,441776,1,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,104,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,104,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,104,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,104,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,105,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,105,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,105,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,106,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,106,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,106,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,106,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,107,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,108,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,108,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,108,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,108,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,108,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,108,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,108,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,109,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,111,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,111,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,111,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,111,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,111,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,111,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,112,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,112,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,113,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,114,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,115,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,115,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,115,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,115,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,115,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,116,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,116,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,116,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,116,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,116,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,116,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,117,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,117,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,118,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,118,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,118,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,118,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,118,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,119,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,119,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,120,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,120,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,121,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,122,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,123,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,123,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,124,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,124,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,124,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,125,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,125,,442400,1,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,125,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,126,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,126,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,126,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,126,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,126,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,127,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,127,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,127,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,127,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,128,,435940,1,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,128,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,128,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,128,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,130,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,130,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,130,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,131,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,132,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,133,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,133,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,133,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,133,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,135,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,135,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,136,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,137,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,139,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,140,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,140,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,140,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,141,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,142,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,142,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,143,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,143,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,143,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,143,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,143,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,143,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,145,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,146,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,146,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,147,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,147,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,147,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,147,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,147,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,148,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,148,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,148,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,148,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,148,,,,,,7.2,2
Cow,295,2-Jul-25,WCT,2,,1,,184,,437235,,,WxL mistake w 16.1,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,120,,,,,Jail break fish,1.5,1
Jake Canyon,421,16-Jul-25,WCT,2,,0,,,,,,,,1.2,1
CLT,251,25-Sep-25,WCT,1,,1,,151,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,152,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,154,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,154,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,154,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,157,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,157,,,,,,7.2,2
CCT,261,9-Sep-25,WCT,3,,1,,159,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,159,,,,,,7.2,2
CCT,261,9-Sep-25,WCT,3,,1,,164,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,164,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,165,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,169,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,171,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,176,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,177,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,182,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,182,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,186,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,187,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,187,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,188,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,192,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,194,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,195,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,202,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,203,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,217,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,219,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,225,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,230,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,232,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,240,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,260,,,,,,7.2,2
